statnm,statid,chgerid,chgertype,addrdoro,lat,lng,usetime,stat
인천광역시 교통연수원,ME18B307,11,04,인천광역시 계양구 경명로 990,37.54322,126.71706,24시간 이용가능,2
스타필드 고양,ME18B401,01,06,경기도 고양시 덕양구 고양대로 1955,37.64678,126.89482,10:00~23:00,2
스타필드 고양,ME18B401,11,04,경기도 고양시 덕양구 고양대로 1955,37.64678,126.89482,10:00~23:00,2
스타필드 고양,ME18B401,02,06,경기도 고양시 덕양구 고양대로 1955,37.64678,126.89482,10:00~23:00,3
스타필드 고양,ME18B401,12,04,경기도 고양시 덕양구 고양대로 1955,37.64678,126.89482,10:00~23:00,2
상동 호수공원주차장,ME18B402,13,04,경기도 부천시 상동 549번지,37.5033,126.74576,24시간 이용가능,2
상동 호수공원주차장,ME18B402,12,04,경기도 부천시 상동 549번지,37.5033,126.74576,24시간 이용가능,2
상동 호수공원주차장,ME18B402,14,04,경기도 부천시 상동 549번지,37.5033,126.74576,24시간 이용가능,2
상동 호수공원주차장,ME18B402,11,04,경기도 부천시 상동 549번지,37.5033,126.74576,24시간 이용가능,2
수원종합운동장 8주차장,ME18B403,14,04,경기도 수원시 장안구 경수대로 893,37.29893,127.01024,24시간 이용가능,2
수원종합운동장 8주차장,ME18B403,11,04,경기도 수원시 장안구 경수대로 893,37.29893,127.01024,24시간 이용가능,2
수원종합운동장 8주차장,ME18B403,13,04,경기도 수원시 장안구 경수대로 893,37.29893,127.01024,24시간 이용가능,2
수원종합운동장 8주차장,ME18B403,12,04,경기도 수원시 장안구 경수대로 893,37.29893,127.01024,24시간 이용가능,2
성호공원 주차장,ME18B404,13,04,경기도 안산시 상록구 이동 620,37.31186,126.86407,24시간 이용가능,3
성호공원 주차장,ME18B404,11,04,경기도 안산시 상록구 이동 620,37.31186,126.86407,24시간 이용가능,2
성호공원 주차장,ME18B404,14,04,경기도 안산시 상록구 이동 620,37.31186,126.86407,24시간 이용가능,2
성호공원 주차장,ME18B404,12,04,경기도 안산시 상록구 이동 620,37.31186,126.86407,24시간 이용가능,3
미사리 경정공원 제8주차장,ME18B405,12,04,경기도 하남시 망월동 1-1,37.56509,127.20067,00:00~20:00,5
미사리 경정공원 제8주차장,ME18B405,13,04,경기도 하남시 망월동 1-1,37.56509,127.20067,00:00~20:00,5
미사리 경정공원 제8주차장,ME18B405,11,04,경기도 하남시 망월동 1-1,37.56509,127.20067,00:00~20:00,5
미사리 경정공원 제8주차장,ME18B405,14,04,경기도 하남시 망월동 1-1,37.56509,127.20067,00:00~20:00,5
마포공영주차장,ME18B406,01,04,서울특별시 마포구 마포대로1길 9,37.5391,126.9431,24시간 이용가능,5
마포공영주차장,ME18B406,04,04,서울특별시 마포구 마포대로1길 9,37.5391,126.9431,24시간 이용가능,2
마포공영주차장,ME18B406,02,04,서울특별시 마포구 마포대로1길 9,37.5391,126.9431,24시간 이용가능,2
마포공영주차장,ME18B406,03,04,서울특별시 마포구 마포대로1길 9,37.5391,126.9431,24시간 이용가능,2
롯데백화점 본점,ME18B407,13,04,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,2
롯데백화점 본점,ME18B407,14,04,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,2
롯데백화점 본점,ME18B407,11,04,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,2
롯데백화점 본점,ME18B407,12,04,서울특별시 중구 을지로 30,37.56499,126.98136,09:00~21:00,2
성수2가 공영주차장,ME18B408,02,04,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,2
성수2가 공영주차장,ME18B408,04,04,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,2
성수2가 공영주차장,ME18B408,01,04,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,3
성수2가 공영주차장,ME18B408,03,04,서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,24시간 이용가능,2
인천아시아드주경기장 D1주차장,ME18B409,03,04,인천광역시 서구 연희동 187-8,37.54887,126.66787,24시간 이용가능,2
인천아시아드주경기장 D1주차장,ME18B409,01,04,인천광역시 서구 연희동 187-8,37.54887,126.66787,24시간 이용가능,2
인천아시아드주경기장 D1주차장,ME18B409,04,04,인천광역시 서구 연희동 187-8,37.54887,126.66787,24시간 이용가능,2
인천아시아드주경기장 D1주차장,ME18B409,02,04,인천광역시 서구 연희동 187-8,37.54887,126.66787,24시간 이용가능,2
늘솔길공원 3주차장,ME18B601,11,04,인천광역시 남동구 논현동 762-3,37.38566,126.71706,24시간 이용가능,2
늘솔길공원 3주차장,ME18B601,12,04,인천광역시 남동구 논현동 762-3,37.38566,126.71706,24시간 이용가능,5
남동복지관,ME18B602,12,04,인천광역시 남동구 소래로 645,37.44776,126.73315,24시간 이용가능,4
남동복지관,ME18B602,11,04,인천광역시 남동구 소래로 645,37.44776,126.73315,24시간 이용가능,4
장수서창 공영주차장,ME18B603,11,04,인천광역시 남동구 서창동 558-3,37.43573,126.74745,24시간 이용가능,2
장수서창 공영주차장,ME18B603,12,04,인천광역시 남동구 서창동 558-3,37.43573,126.74745,24시간 이용가능,2
롯데마트 영종도점,ME18B604,12,04,인천광역시 중구 흰바위로 51,37.49257,126.49125,24시간 이용가능,3
롯데마트 영종도점,ME18B604,11,04,인천광역시 중구 흰바위로 51,37.49257,126.49125,24시간 이용가능,2
인천서구청,ME18B605,12,04,인천광역시 서구 서곶로 307,37.54519,126.67587,평일09:00~19:00,2
인천서구청,ME18B605,11,04,인천광역시 서구 서곶로 307,37.54519,126.67587,평일09:00~19:00,2
인천서구청소년수련관,ME18B606,11,04,인천광역시 서구 원창로 92,37.51736,126.65925,24시간 이용가능,2
인천서구청소년수련관,ME18B606,12,04,인천광역시 서구 원창로 92,37.51736,126.65925,24시간 이용가능,2
사등면사무소,ME18C101,01,06,경상남도 거제시 사등면 성포로 104,34.918191,128.522367,24시간 이용가능,2
거제 학동주차장,ME18C102,01,06,경상남도 거제시 동부면 학동리 264,34.77566,128.640934,24시간 이용가능,2
조선해양문화관,ME18C103,01,06,경상남도 거제시 일운면 지세포해안로 41,34.832916,128.702094,24시간 이용가능,3
와현모래숲해변(해수욕장),ME18C104,01,06,경상남도 거제시 일운면 와현리431-2,34.813671,128.707103,24시간 이용가능,2
거제관광안내소,ME18C105,01,06,경상남도 거제시 사등면 오량리 841,34.888354,128.494865,24시간 이용가능,2
거창군 농업기술센터,ME18C106,01,06,경상남도 거창군 거창읍 거함대로 3322,35.677924,127.922673,24시간 이용가능,3
수승대,ME18C107,01,06,경상남도 거창군 위천면 황산1길 60-6,35.760428,127.834155,24시간 이용가능,2
가조역권 커뮤니티센터,ME18C108,01,06,경상남도 거창군 가조면 지산로 1488-30,35.709585,128.017193,24시간 이용가능,2
고성읍 사무소,ME18C109,01,06,경상남도 고성군 고성읍 송학로 93,34.978136,128.319916,24시간 이용가능,2
문화체육센터,ME18C110,01,06,경상남도 고성군 고성읍 송학고분로 193,34.979713,128.312236,24시간 이용가능,2
대청계곡 공영주차장,ME18C111,01,06,경상남도 김해시 대청동 산112-130,35.184191,128.773486,24시간 이용가능,2
가야테마파크,ME18C112,01,06,경상남도 김해시 가야테마길 161,35.251751,128.893001,24시간 이용가능,2
삼문공용주차장,ME18C113,01,06,경상남도 밀양시 삼문동 24-40,35.484263,128.760117,24시간 이용가능,2
사천공항,ME18C114,01,06,경상남도 사천시 사천읍 사천대로 1971,35.092235,128.087129,24시간 이용가능,2
사천휴게소(부산방향),ME18C115,01,06,경상남도 사천시 곤양면 서삼로 619,35.073612,128.011383,24시간 이용가능,2
사천휴게소(순천방향),ME18C116,01,06,경상남도 사천시 곤양면 묵실길 31-11,35.074722,128.013336,24시간 이용가능,3
지리산 중산 관광지,ME18C117,01,06,경상남도 산청군 시천면 중산리501-4,35.291821,127.75471,24시간 이용가능,5
평산동 행정복지센터,ME18C118,01,06,경상남도 양산시 평산로 71,35.381661,129.147043,24시간 이용가능,2
화정면공설운동장,ME18C119,01,06,경상남도 의령군 화정면 화정로 328,35.275702,128.212536,24시간 이용가능,2
금산면사무소,ME18C120,01,06,경상남도 진주시 금산로 107,35.213871,128.147722,월~금24시간 이용가능,2
문산휴게소(순천방향),ME18C121,01,06,경상남도 진주시 문산읍 남해고속도로 195,35.171061,128.151105,24시간 이용가능,2
진주휴게소(부산방향),ME18C122,01,06,경상남도 진주시 남해고속도로 194,35.159721,128.120834,24시간 이용가능,2
남지시외버스터미널 인근 공용주차장,ME18C123,01,06,경상남도 창녕군 남지읍 남지리 167-4 일원,35.391654,128.483389,24시간 이용가능,5
입곡군립공원(입곡지 주차장),ME18C124,01,06,경상남도 함안군 산인면 입곡리 1180-1,35.263328,128.449638,24시간 이용가능,2
공동육아나눔터 (구 칠원보건지소),ME18C125,01,06,경상남도 함안군 칠원읍 용산1길 28,35.308514,128.517627,24시간 이용가능,2
함안휴게소(부산방향),ME18C126,01,06,경상남도 함안군 군북면 현포로 205,35.293769,128.347844,24시간 이용가능,2
농월정 관광단지 주차장,ME18C127,01,06,경상남도 함양군 안의면 농월정길9-13,35.623657,127.783039,24시간 이용가능,2
심원정(용추계곡)주차장,ME18C128,01,06,경상남도 함양군 안의면 하원리 1201-3,35.668293,127.78796,24시간 이용가능,2
함양문화시설사업소,ME18C129,01,06,경상남도 함양군 함양읍 필봉산길 55,35.524093,127.721746,24시간 이용가능,2
가야산국립공원사무소 주차장,ME18C130,01,06,경상남도 합천군 가야면 가야산로 1200,35.767368,128.132487,24시간 이용가능,2
군북면사무소,ME18C131,01,06,경상남도 함안군 군북면 지두2길 15,35.261188,128.345317,24시간 이용가능,2
하양읍사무소,ME18C132,01,06,경상북도 경산시 경산시 하양읍 문화로 36,35.912177,128.813052,24시간 이용가능,2
경산시청 공영주차장,ME18C133,01,06,경상북도 경산시 남매로 159,35.826651,128.741564,24시간 이용가능,2
경산생활체육공원,ME18C134,01,06,경상북도 경산시 남매로 100？,35.821847,128.745073,24시간 이용가능,2
경산휴게소(서울방향),ME18C135,01,06,경상북도 경산시 대학로 1089,35.878925,128.809573,24시간 이용가능,2
평사휴게소(부산방향),ME18C136,01,06,경상북도 경산시 진량읍 평사리 195,35.886,128.869,24시간 이용가능,3
건천휴게소(부산방향),ME18C137,01,06,경상북도 경주시 건천읍 경부고속도로 77,35.830508,129.110383,24시간 이용가능,2
건천휴게소(서울방향),ME18C138,01,06,경상북도 경주시 건천읍 경부고속도로 76,35.831841,129.108664,24시간 이용가능,2
강동면사무소,ME18C139,01,06,경상북도 경주시 강동면 강동로 19,35.987491,129.273411,24시간 이용가능,2
양북면사무소,ME18C140,01,06,경상북도 경주시 양북면 어일중앙길 24,35.791161,129.443089,24시간 이용가능,2
천북면사무소,ME18C141,01,06,경상북도 경주시 천북면 동산리 506-1,35.894915,129.270975,24시간 이용가능,2
서면사무소,ME18C142,01,06,경상북도 경주시 서면 내서로 458,35.891525,129.052762,24시간 이용가능,2
고령소방서,ME18C143,01,06,경상북도 고령군 대가야읍 벽화길 18,35.723842,128.268963,24시간 이용가능,3
성산면사무소,ME18C144,01,06,경상북도 고령군 성산면 성산로 897,35.749882,128.359918,24시간 이용가능,2
쌍림면사무소,ME18C145,01,06,경상북도 고령군 쌍림면 대가야로 613,35.679789,128.242,24시간 이용가능,2
선산휴게소(마산방향),ME18C146,01,06,경상북도 구미시 옥성면 중부내륙고속도로 129,36.274914,128.249639,24시간 이용가능,2
삼국유사 가온누리,ME18C147,01,06,경상북도 군위군 의흥면 이지리 882,36.158508,128.69693,24시간 이용가능,2
천마체육광장,ME18C148,01,06,경상북도 문경시 영순면 의곡리 101-1,36.579919,128.235889,24시간 이용가능,2
화서휴게소(상주방향),ME18C149,01,06,경상북도 상주시 화서면 터골길 51-25,36.444064,127.922637,24시간 이용가능,2
성주경찰서민원실주차장,ME18C150,01,06,경상북도 성주군 성주읍 성주순환로251,35.9208,128.292372,월~금09:00~18:00,2
남성주휴게소(양평방향),ME18C151,01,06,경상북도 성주군 대가면 중부내륙고속도로 76,35.85845,128.319708,24시간 이용가능,2
안동휴게소(부산방향),ME18C152,01,06,경상북도 안동시 풍산읍 풍산태사로 1903-27,36.552999,128.641889,24시간 이용가능,2
안동휴게소(춘천방향),ME18C153,01,06,경상북도 안동시 풍산읍 풍산태사로 1913-40,36.553703,128.645178,24시간 이용가능,2
병곡면사무소,ME18C154,01,06,경상북도 영덕군 병곡면 병곡길 72,36.602281,129.410481,24시간 이용가능,2
축산면사무소,ME18C155,01,06,경상북도 영덕군 축산면 도곡길 67,36.508879,129.414213,24시간 이용가능,2
소백산 초암주차장,ME18C156,01,06,경상북도 영주시 순흥면 배점리 501-1,36.941944,128.529722,24시간 이용가능,2
고경면사무소,ME18C157,01,06,경상북도 영천시 고경면 호국로 1065-25,36.001389,129.045833,24시간 이용가능,2
영천시민회관,ME18C158,01,06,경상북도 영천시 시청로 17？,35.972364,128.937549,24시간 이용가능,2
서부동사무소,ME18C159,01,06,경상북도 영천시 장수로 19,35.963713,128.921052,24시간 이용가능,2
영천휴게소(포항방향),ME18C160,01,06,경상북도 영천시 임고면 운주로 777,36.051146,129.043915,24시간 이용가능,2
칠곡국민체육센터,ME18C161,01,06,경상북도 칠곡군 왜관읍 석전로7길 58,36.007286,128.408897,24시간 이용가능,2
동명휴게소(부산방향),ME18C162,01,06,경상북도 칠곡군 동명면 중앙고속도로 123,36.005973,128.547172,24시간 이용가능,3
포항대학교,ME18C163,01,06,경상북도 포항시 북구 흥해읍 신덕로 60,36.084224,129.409291,24시간 이용가능,3
서라벌 문화회관,ME18C164,01,06,경상북도 경주시 금성로 236,35.838289,129.207408,24시간 이용가능,2
국민체육센터,ME18C165,01,06,경상북도 경주시 유림로 5번길 85-15호,35.878887,129.216949,24시간 이용가능,2
고아읍사무소,ME18C166,01,06,경상북도 구미시 고아읍 관심리 621-1,36.210507,128.328625,24시간 이용가능,2
인동도서관,ME18C167,01,06,경상북도 구미시 인동14길 14,36.099077,128.423884,24시간 이용가능,2
구미시립봉곡도서관,ME18C168,01,06,경상북도 구미시 봉곡로 15길 54,36.153536,128.307962,24시간 이용가능,2
수륜면사무소,ME18C169,01,06,경상북도 성주군 수륜면 참별로 915,35.832567,128.19237,24시간 이용가능,2
북대구세무서,ME18C170,01,06,대구광역시 북구 침산동 402-3,35.888337,128.583212,24시간 이용가능,2
노원동행정복지센터,ME18C171,01,06,대구광역시 북구 노원동2가 214,35.890264,128.576101,24시간 이용가능,3
침산3동행정복지센터,ME18C172,01,06,대구광역시 북구 성북로 55,35.892053,128.589389,24시간 이용가능,2
침산공원,ME18C173,01,06,대구광역시 북구 침산동 1192-1,35.888377,128.583212,24시간 이용가능,2
